bedrooms,bathrooms,sqft_living,sqft_lot,sqft_living15,sqft_lot15,condition,grade,view,waterfront,price_log
3,2.0,1410,10248,2090,9414,3,7,0,0,12.513266861915456
2,2.25,1630,1686,1570,2580,3,10,0,0,13.500799813124575
4,2.25,2200,6900,2400,6900,4,8,0,0,13.147057941212308
3,2.0,1270,1348,1180,1360,3,8,0,0,12.849244084401318
4,2.5,2030,4997,2095,5500,3,8,0,0,12.647390622477982
4,2.5,2030,5754,2030,5784,3,8,0,0,12.59473402514672
3,2.5,1260,1102,1320,2500,3,8,0,0,13.005831808336863
3,1.75,1430,20193,2140,18364,3,7,0,0,13.023649611968253
3,2.5,1410,2675,1410,4013,3,7,0,0,13.211291416423222
3,1.0,1220,7876,1340,7876,3,7,0,0,12.761625906853473
3,1.0,1090,6320,1460,7080,3,6,0,0,12.301387370778713
3,2.5,2828,4050,2513,4507,3,8,0,0,12.813119851828635
4,3.5,2710,5722,2500,5722,4,8,0,0,13.198399917246727
4,2.25,2210,14073,2340,11340,3,8,0,0,12.983103608918753
4,2.5,2500,206474,3680,208652,3,10,0,0,13.599840262182784
2,1.0,1290,6528,1670,5712,4,7,0,0,13.178934618892328
3,1.75,2430,12757,2930,12450,4,8,2,0,14.220976332738882
2,1.0,950,6000,1440,6000,3,7,0,0,13.106236027992704
3,1.75,2130,4400,1710,3300,3,7,0,0,13.42246945133505
2,2.0,1290,9041,1290,5000,3,7,0,0,12.524530013005734
4,3.0,1550,3350,1310,5000,3,7,0,0,13.34310564795018
4,1.75,1980,7350,1870,7920,3,7,0,0,13.017005083966255
4,1.0,1740,8100,1600,8949,4,7,0,0,12.468440756144114
3,1.5,980,7770,1470,7350,4,7,0,0,13.047210859903013
3,2.5,2540,5612,2380,6303,3,9,0,0,12.959846800844963
3,2.0,1310,6738,1290,8067,4,7,0,0,12.428820118415677
4,3.0,3540,11098,3430,8214,3,10,0,0,14.603968372873895
4,2.5,2380,4913,2580,5311,3,8,0,0,12.860871332442787
3,2.5,2400,12546,2940,12150,3,9,0,0,13.190023895035274
5,2.5,2500,11900,2820,11900,3,7,0,0,13.270785106659046
3,2.0,1680,7900,1250,15600,4,7,0,0,12.429220196836383
3,2.25,2280,200811,2280,206038,3,7,0,0,12.923914877701906
4,2.0,1370,8837,1360,9000,3,7,0,0,12.384223015005313
3,2.5,2430,5715,3040,5702,3,7,0,0,12.742568940017076
2,1.75,2056,52333,2220,6458,4,7,0,0,12.574185427296195
3,1.0,990,9950,1370,9260,5,7,0,0,12.505995740029274
3,2.5,2430,10500,3440,12842,3,9,1,0,13.842153462620056
4,2.75,2250,7345,1800,6950,4,8,0,0,12.468440756144114
3,2.0,1340,6783,1630,6458,4,7,0,0,12.487488878546145
3,1.75,3600,8666,2290,8200,4,6,0,0,13.04115549117383
3,2.5,1620,2930,1900,2943,3,8,0,0,12.721739531452183
4,1.0,1620,4080,1760,4080,3,7,0,0,13.091906231773164
4,1.75,1820,9824,1410,11013,5,7,0,0,12.472279517715116
6,5.0,2850,6600,1870,9900,3,7,0,0,13.39239204133378
4,2.5,3500,7519,3920,7982,3,9,0,0,13.579789490265188
4,2.5,3030,8507,2570,8830,3,9,0,0,13.712370907691596
3,2.5,2140,8925,2310,8956,3,8,0,0,13.369225017834633
4,2.25,2910,10189,2780,10125,3,9,0,0,13.813509557297108
3,2.5,1850,4957,2400,6367,3,8,0,0,12.621491384816093
3,2.25,2580,6000,2300,5995,3,8,0,0,13.407543823396258
3,2.5,1427,4337,1443,4347,3,7,0,0,12.468440756144114
4,2.5,2740,12106,2170,11156,3,8,0,0,13.171155446333852
2,1.0,840,8100,1100,8220,4,7,0,0,12.901719200051183
3,2.0,1190,10299,1700,9849,3,7,0,0,12.388398368982115
3,2.25,1340,7202,1470,7395,4,7,0,0,12.5423698668371
3,2.5,2070,6145,2070,5297,3,7,0,0,12.577467222169135
3,3.0,1520,4080,1320,4080,5,7,0,0,13.112315061750808
3,1.5,1340,11744,2020,13673,2,7,0,0,12.785493861878301
3,2.5,2050,4876,2320,4065,3,8,0,0,13.019224835777257
3,2.0,3085,7280,1480,7900,4,7,0,0,12.791080452981857
3,2.25,2060,47318,1870,19663,4,8,2,0,12.721888795877375
3,2.5,2450,5760,2450,5762,3,9,0,0,13.418758877445873
3,1.75,2710,9088,1690,10454,4,7,0,0,12.535379989788607
5,3.5,3740,5610,1520,4590,3,9,0,0,13.8915461710239
5,3.75,4590,11265,3870,8996,4,11,0,0,14.914123179965662
3,1.0,1020,55756,1490,12745,3,7,0,0,12.644330802262578
3,2.25,2430,73151,2800,39250,3,8,0,0,13.169248871698304
3,1.75,1180,4080,1490,4080,4,6,0,0,13.017005083966255
3,1.75,1740,8528,1610,8528,4,7,0,0,13.081543466215237
4,2.5,2620,8312,2260,8515,3,9,0,0,13.527763150044844
2,1.0,1210,7667,1330,6462,3,6,0,0,13.178745601197818
3,1.0,1230,10350,1510,10427,4,7,0,0,12.429220196836383
3,2.0,1430,3480,1450,4650,3,7,0,0,13.017005083966255
3,2.0,2250,14274,2820,13813,4,8,0,0,13.345188478018496
3,1.0,1040,6720,1880,11407,3,7,0,0,12.796636007394284
2,1.0,1000,4000,1490,5000,3,6,0,0,12.94132339903781
3,2.5,1608,4800,2009,4800,3,8,0,0,12.5423698668371
3,1.75,1420,1361,1340,1343,3,7,0,0,12.591338447675579
3,2.5,2850,19593,2850,18782,3,10,4,1,14.285514812209815
3,1.5,1340,7912,1480,7940,3,7,0,0,12.653961664405365
3,1.5,3000,5750,1820,5750,5,9,0,0,13.928840136128022
4,2.5,2370,7274,2090,7656,3,7,0,0,12.768544351446794
5,3.5,4180,17841,3260,12608,3,10,2,0,13.83531416565213
4,2.5,3430,64441,3580,64441,3,8,0,0,13.527763150044844
3,1.0,1790,3876,1360,4080,5,7,0,0,12.765691290604371
3,1.5,2560,4000,2560,4000,5,8,0,0,13.897091466615258
3,2.25,1880,7989,1820,7414,3,7,0,0,12.994532278619134
2,1.0,1100,7200,1390,7200,4,6,0,0,11.918397239722838
3,2.75,2720,31314,2290,15188,3,8,2,0,13.02805489573287
3,2.5,1410,26375,1410,12474,3,6,0,0,12.873904582205107
3,1.75,1830,9720,3380,10854,3,7,1,0,13.217675375388819
4,2.5,3030,6813,2310,8682,3,9,0,0,13.231874069155236
4,2.5,1320,7000,1550,8610,4,7,0,0,13.02805489573287
5,2.5,2070,9600,1950,7800,3,7,0,0,12.886643575525625
4,2.5,2630,6100,2360,5765,3,8,0,0,13.265469287698833
3,3.5,3490,4000,1880,4000,3,9,0,0,14.297937324492327
4,4.25,5020,26319,4930,26319,3,12,0,0,14.220976332738882
3,1.0,1000,6947,1000,6947,3,7,0,0,12.873904582205107
3,1.5,1790,229125,1970,216928,3,7,3,0,13.07107218827772
4,2.5,2890,7798,3300,30950,3,9,0,0,13.586098651497313
4,2.5,2650,7200,2110,7269,3,8,0,0,13.235604558882983
4,1.0,1470,5450,2160,5450,3,7,0,0,13.45883704259595
5,3.75,3490,15246,3410,15682,4,10,1,0,14.07402202531625
3,2.5,2700,6037,2740,6054,3,8,0,0,13.244582780038517
4,2.5,2980,16263,2730,10018,3,9,0,0,13.827440116971353
4,4.25,5540,15408,3570,14750,3,11,1,0,14.761360480429413
2,1.0,800,5000,1410,5000,3,7,0,0,12.983103608918753
4,2.5,2910,20067,1730,21420,3,9,0,0,13.122265372602016
4,2.5,3340,34238,2400,36590,4,8,0,0,13.39239204133378
3,2.25,1550,5511,1620,5511,3,8,0,0,13.083655812567926
4,2.5,2360,9600,2140,6300,3,8,2,0,13.641158361294979
5,3.5,2815,5619,2583,5295,3,9,0,0,13.076321533141567
4,5.0,4630,24054,4630,17584,3,11,3,0,14.169683073439028
3,1.75,1750,5200,2060,5200,4,8,1,0,13.399996629152975
4,2.5,2650,13684,2650,12032,3,9,0,0,13.498057700804253
4,2.5,1560,12220,1920,12220,4,7,0,0,13.14432250131873
2,1.0,720,4760,840,4760,5,5,0,0,12.28765724080691
3,1.0,1250,150117,3060,50055,3,7,0,0,13.07107218827772
5,3.0,2080,6150,1420,6150,3,7,0,0,12.75130259456002
4,1.5,1550,19800,1640,22654,4,7,0,0,12.437188334739655
3,2.5,1730,4408,1730,4408,3,8,0,0,13.005831808336863
4,2.5,3030,7187,3030,7187,3,9,0,0,13.610944619216111
4,2.25,2170,10000,2390,11000,3,8,0,0,13.211840212652497
4,2.0,2280,39848,1900,38472,4,8,0,0,12.939644141546536
4,2.5,2650,5706,2760,5749,3,9,0,0,12.821260987319457
3,1.0,820,5150,1100,5150,5,6,0,0,12.628070334272698
5,5.25,8010,45517,3430,26788,3,12,4,1,15.44686670136337
3,1.0,1920,6710,1810,5600,3,7,0,0,12.765691290604371
3,2.5,1250,1150,1250,1150,3,8,0,0,12.637858308703688
2,2.5,1770,1853,1770,1924,3,8,0,0,12.820990681250251
5,1.75,2040,5280,1720,7344,4,7,0,0,13.161586013632684
3,2.0,1360,4840,1450,4840,3,8,0,0,12.853178505386333
5,4.5,4820,13165,3880,13810,4,11,0,0,13.876606598057414
3,1.0,930,9900,930,7200,4,5,0,0,12.081081821061819
3,1.5,1530,10827,2050,10827,4,8,0,0,13.670485941982712
4,3.25,3330,33826,2580,28707,5,8,0,0,13.722409037275709
4,3.0,2060,9138,2250,7820,3,8,0,0,12.686648318266313
4,1.75,2000,8700,1490,7350,5,7,0,0,12.524530013005734
3,2.5,1490,8005,1880,7905,3,7,0,0,12.511721101590597
5,4.5,3100,7260,1650,7700,3,8,0,0,13.038983942375959
5,2.25,2180,7813,1880,8649,3,7,0,0,12.618185607609803
4,2.75,2890,7821,2890,10108,3,9,0,0,13.79326597151132
3,2.0,1880,4000,1920,4000,3,8,2,0,13.345508528717259
2,1.0,2360,105850,2640,386812,2,6,2,0,12.821260987319457
3,2.5,1620,7320,1550,7686,3,7,0,0,12.531415320564594
2,1.0,1560,4920,1760,7510,4,6,0,0,12.644330802262578
2,2.0,840,14564,1430,7920,5,6,0,0,12.639480363813412
3,1.75,1850,9655,1480,8683,3,7,0,0,12.829336379587506
4,2.0,2090,4000,1590,4000,3,6,0,0,12.940843898859598
4,1.5,1800,9576,1370,9576,4,7,0,0,12.509877789891931
2,1.0,2180,9300,1830,7378,4,7,0,0,13.102162710901053
4,1.0,1430,8400,1310,8240,3,6,0,0,12.768544351446794
3,2.5,2710,5733,2720,5733,3,7,0,0,12.524530013005734
3,2.5,1830,2839,1830,3011,3,8,0,0,12.923914877701906
2,1.0,1240,12092,1820,7460,3,6,0,0,12.354496960983985
3,1.5,1370,8470,1710,8800,4,7,0,0,12.128116509451258
3,1.0,890,7110,1100,8375,3,6,0,0,12.037659911047468
3,2.5,2260,19821,2750,22718,3,9,0,0,13.100119813444692
3,1.5,1510,16200,1650,13950,3,7,0,0,12.524530013005734
3,2.5,2620,51354,2620,37042,3,9,0,0,13.451668563394815
4,2.5,2770,89298,2650,89298,3,8,0,0,13.45883704259595
3,2.75,3040,21052,2950,21052,4,10,0,0,14.285514812209815
4,1.0,1420,6458,1670,6350,4,7,0,0,12.894209796826232
3,2.75,1740,5639,2380,5331,3,7,3,0,12.54254845357358
3,2.5,1220,1475,1220,1546,3,8,0,0,13.116347317149176
4,3.25,3960,12895,3870,12040,3,11,0,0,13.98525417643287
3,1.5,1740,5200,1540,5200,4,7,0,0,12.296831574998258
3,1.75,1899,11325,2000,10454,3,7,0,0,12.57729476436913
3,2.25,1760,9621,1810,6589,3,7,0,0,12.765691290604371
3,2.25,1710,7134,1790,7455,4,7,0,0,12.0554880994825
3,2.5,1900,5194,2230,5194,3,7,0,0,12.746945301848456
4,2.5,3000,8100,1550,8100,3,8,0,0,13.317109100286022
4,2.0,1730,3884,1360,3563,5,7,0,0,13.251637470576167
3,1.75,2290,8234,1660,7200,4,7,0,0,12.815705056111618
4,2.5,2000,5006,2410,4889,3,7,0,0,12.765548423664681
2,1.75,1640,6750,1760,7490,4,8,0,0,13.370005961597958
5,2.5,3440,12900,2100,10751,4,8,2,0,13.224921770781943
3,2.5,1570,1433,1570,2652,3,8,0,0,13.361381852676738
3,2.0,2770,89298,2040,109771,3,9,0,0,13.064736383209516
4,2.75,2290,6120,1910,4590,4,7,0,0,13.818507063952548
5,3.25,4590,12793,2920,8609,5,11,2,0,14.843343022353025
2,1.75,1210,4141,1310,4141,4,7,0,0,13.274227444925158
3,2.25,1640,7630,1930,7630,4,8,0,0,12.417147664184915
5,2.0,2270,2400,1320,2400,3,7,0,0,13.355062726308148
3,2.5,2050,4185,1150,5000,3,9,0,0,13.45883704259595
4,2.5,3430,7508,3110,8741,3,10,0,0,13.608487618541492
2,1.0,1650,5106,1300,6947,3,7,0,0,12.983103608918753
3,1.75,1240,4550,2110,5700,4,7,0,0,13.132315688453556
3,1.75,1630,9450,1280,9100,4,7,0,0,12.388398368982115
3,1.0,1410,40500,1570,40500,4,7,0,0,12.570719231334277
3,1.5,1810,5080,1780,7620,3,7,0,0,12.971542813248437
4,2.0,1650,3504,1480,3504,3,7,0,0,12.905452860309719
3,2.5,3660,39478,2700,38312,4,9,2,0,13.180634172318978
4,2.0,1570,9600,1880,9000,3,6,0,0,12.054092109237121
4,1.75,1980,10800,2310,10800,4,8,0,0,13.45883704259595
6,5.25,3600,3960,1450,4600,3,7,0,0,13.374678860018665
2,1.5,1010,1968,1760,4200,5,5,0,0,12.994532278619134
5,1.75,1610,15246,1410,10500,3,6,0,0,12.881567435377423
4,3.0,3250,2760,1260,2780,3,8,0,0,13.668750334645791
3,1.0,1010,7560,1170,7560,3,6,0,0,12.149507585033072
3,2.5,1930,64904,2350,57500,4,8,0,0,12.873904582205107
3,1.75,1130,7500,1240,6000,4,7,0,0,12.661758639868427
4,2.75,2820,8009,2820,7398,3,9,0,0,13.432786403100184
3,2.5,3320,12840,3230,14933,3,10,0,0,13.58231793342203
3,2.5,2310,11993,2830,10031,3,9,0,0,13.547632419997361
2,2.25,2950,15593,2060,19855,4,8,0,0,14.253766134056512
3,2.0,1220,1186,1280,1251,3,8,0,0,12.779875885354993
4,1.75,1740,9344,1440,12884,3,7,0,0,12.23052620515942
4,1.0,1530,7200,1530,7200,3,7,0,0,12.409017571151187
2,2.0,1110,1155,1110,1089,3,7,0,0,12.896719202134523
5,2.75,2970,36817,2730,29150,4,8,0,0,13.457407451830088
3,2.75,2270,13590,1160,13545,4,6,0,0,12.20582761551277
4,3.25,3950,10912,3000,10998,3,10,0,0,14.392124484065864
5,2.0,2050,10200,1940,8625,3,6,0,0,13.07107218827772
3,2.5,1490,8102,1640,7943,4,7,0,0,12.468440756144114
3,2.5,3490,9362,3640,7425,5,9,3,0,14.298245918657038
4,2.5,2150,3143,2640,3200,3,7,0,0,12.983103608918753
3,1.0,1600,3200,1860,3420,3,7,0,0,13.098072734013513
4,1.0,1140,7208,1300,7991,3,7,0,0,12.923914877701906
2,1.0,1140,10152,1340,10141,3,6,0,0,11.938199736300925
3,2.5,1920,7229,2310,8009,3,8,0,0,12.59473402514672
3,2.25,1700,8800,2180,8960,5,7,0,0,13.244582780038517
5,3.5,3440,6037,3270,6037,3,9,0,0,13.303005190885731
3,3.25,2770,6278,1900,7349,3,9,0,0,13.04115549117383
3,3.5,1630,1329,1580,1319,3,9,0,0,13.136662653712042
3,1.0,1230,2353,1280,1572,4,6,0,0,12.388398368982115
4,2.5,3290,35001,4090,40371,3,10,0,0,13.571336150389403
4,2.0,1750,8116,1440,7865,4,5,0,0,12.417147664184915
3,2.0,1490,8847,1640,7572,4,7,0,0,12.721888795877375
3,2.5,1750,22357,2430,22357,3,8,0,0,12.987690762404629
3,2.25,2110,7350,2640,7777,3,8,0,0,12.60719835203924
4,2.5,2740,8120,2780,8344,3,9,0,0,13.444448325847754
2,2.0,1850,4667,1860,6008,3,8,0,0,13.286183160425152
5,2.0,2130,4180,1710,4180,5,7,0,0,13.329379172803593
4,2.25,2030,12000,2190,9900,3,7,0,0,12.948012371209098
3,1.75,1570,15500,1610,7500,4,7,0,0,13.22672519452875
5,1.0,2010,5210,2330,5000,3,9,0,0,13.815511557963774
2,1.0,1770,8640,1060,4804,3,6,0,0,13.279368835614243
3,1.75,1100,5525,1050,5200,5,6,0,0,12.254629449139815
3,2.5,2390,3903,2390,3431,3,8,0,0,12.948012371209098
4,2.5,1910,7201,1690,7554,3,7,0,0,12.73670383776449
5,2.5,2140,15950,2600,14273,4,8,2,0,13.339892798942067
3,1.75,1510,12408,1480,17800,4,7,0,0,12.646425374543474
3,1.5,1480,6752,1450,8023,4,7,0,0,12.635094762325012
3,1.0,1280,4875,1060,4875,5,6,0,0,12.100717685412471
3,1.75,1430,4920,1550,5646,2,6,0,0,12.07254696717504
3,1.0,1300,7200,1740,7100,4,7,0,0,12.6410997921206
2,2.0,1770,7607,2090,7109,4,8,0,0,12.793862088206213
4,2.5,2240,5402,2240,7560,3,8,0,0,13.228525371792253
3,2.5,1880,12368,1950,11551,4,7,0,0,13.244582780038517
3,2.25,1489,2800,1584,2800,3,7,0,0,12.487488878546145
3,2.5,1540,7280,1220,6440,3,7,0,0,12.53897064502647
3,2.25,1470,7518,1720,8300,3,7,0,0,12.301387370778713
4,1.75,1650,8560,1700,8560,3,8,0,0,13.171155446333852
5,2.5,2760,8015,460,18000,4,8,0,0,12.84265212010087
4,2.75,2030,9120,1790,7627,4,7,0,0,12.618185607609803
4,2.0,2200,3060,1410,5100,3,7,0,0,12.788291058675025
4,1.5,1980,113691,1980,89298,3,7,0,0,12.899222326086994
2,1.0,1000,6227,1240,6250,3,6,0,0,12.206077645517674
4,2.5,2730,10281,2750,7220,3,9,2,0,13.567050480716235
3,1.75,1720,7200,1700,8400,3,7,0,0,13.171155446333852
3,2.25,2670,150270,3080,81054,3,9,0,0,13.670485941982712
3,1.5,1720,7119,1590,7616,4,7,0,0,12.739640688812674
5,2.75,2000,9276,1240,8270,4,7,0,0,12.611541086966115
2,1.0,1500,6685,1420,6561,3,7,0,0,12.409017571151187
3,2.25,1460,941,1490,1399,3,8,0,0,12.727841176689147
4,2.25,2060,5649,2060,5626,5,8,0,0,13.480039220276565
3,2.25,2320,38186,2875,37523,3,8,0,0,13.321215875492413
4,2.5,2710,6937,2380,5866,3,7,0,0,13.208541073645382
2,2.25,1130,2191,1140,1710,3,8,0,0,12.936036208848487
3,1.0,2090,4755,1850,5300,3,8,2,0,13.078413579737122
3,1.0,960,9563,1280,9600,5,7,0,0,12.278397958261774
4,3.0,3810,217800,2580,217364,3,9,0,0,13.710151153416941
3,2.0,2010,4000,1770,4000,5,7,0,0,13.681980308196241
2,1.75,1320,13052,1320,13052,3,7,0,0,12.206077645517674
3,3.0,2180,2650,1570,4820,5,8,0,0,13.3613031095431
4,2.25,2410,4560,2150,5100,5,9,2,0,13.774689605110144
2,1.0,1750,60872,2480,5425,4,7,0,0,13.384883014416266
3,1.75,1880,108900,2730,37731,3,7,0,0,13.507627138738266
2,2.25,1210,1267,1360,1349,3,8,0,0,13.041372386919402
4,2.25,1760,9602,1860,9656,3,7,0,0,12.775641593169077
4,2.25,2380,5250,2150,8560,4,7,0,0,13.174957725054906
5,2.5,2500,9248,2090,8568,3,8,0,0,13.061553363403824
3,1.75,2220,17568,2070,11745,4,8,0,0,12.987690762404629
4,1.75,2360,6000,1700,3460,3,7,0,0,13.45883704259595
2,1.0,1110,26051,2240,12255,3,6,0,0,12.429220196836383
5,2.5,1970,12375,1970,8941,3,8,0,0,13.26212705890841
5,3.5,4510,16305,4330,18741,3,10,0,0,13.774689605110144
2,1.0,860,6000,1300,6000,3,6,0,0,11.711784520403112
2,1.0,720,4222,860,4785,4,5,0,0,11.92504173829169
3,1.0,2230,8163,2380,6874,3,7,0,0,12.367345048436391
3,1.0,1590,7759,1600,7200,4,7,0,0,12.685410698175234
3,1.75,2140,4800,2440,4800,3,8,0,0,13.814010433339758
2,1.0,960,8153,1160,8199,3,6,0,0,12.611541086966115
3,2.25,1860,5028,2320,5465,3,8,0,0,12.779875885354993
4,1.75,1550,50094,1720,50094,4,6,3,0,12.706850963741102
3,1.75,2390,9000,2040,9000,3,8,0,0,13.25339339419516
3,2.5,1800,3300,1570,4097,3,7,0,0,13.07107218827772
3,1.75,1890,10292,2630,10625,4,8,0,0,13.592368256649284
3,2.0,1470,10125,1440,10125,4,7,0,0,12.886643575525625
3,1.75,2520,4534,1870,5023,5,9,0,0,13.651815643149092
2,1.0,1260,4080,1720,4080,5,7,0,0,12.983103608918753
4,3.0,3820,26895,3820,24751,3,11,2,0,13.806975235514349
3,1.5,1500,10018,1500,10937,4,7,0,0,12.556733038263905
3,2.5,1730,4086,2030,4086,3,8,0,0,12.765691290604371
3,2.5,1040,2643,1540,5110,3,7,0,0,12.25486757159303
3,1.5,1400,14850,1350,14850,4,7,0,0,12.855792879125431
3,2.0,1580,5289,1310,5535,3,7,0,0,13.241036683319184
6,4.5,4000,7500,1380,6298,3,7,0,0,13.513054553109397
3,2.0,1970,3420,1770,3420,5,8,3,0,13.60725685067015
3,2.5,2200,7350,2350,7557,5,8,0,0,12.807655372286902
3,2.5,2850,12593,2850,9435,3,9,0,0,12.8076224951242
4,1.75,1960,7950,1960,8400,4,8,0,0,12.562000810699038
3,2.0,1080,11856,1220,9247,5,7,0,0,12.881058401284054
4,3.25,4670,51836,4230,41075,4,12,0,0,14.271669414101318
3,1.75,1580,7875,1560,8314,3,7,0,0,12.180759965737863
2,2.5,2720,26761,1870,12396,3,7,4,1,13.800397935382136
5,2.5,2960,9877,1900,9877,4,7,0,0,13.217675375388819
4,2.5,2170,6000,1720,5668,3,7,0,0,13.005831808336863
3,1.75,2000,9416,1440,9555,4,6,0,0,12.832013750189885
4,2.5,2400,9398,1330,8249,4,7,0,0,12.847929163278053
3,2.5,1489,3266,1537,3273,3,7,0,0,12.45254592991672
4,2.5,3110,5868,2950,5924,3,8,0,0,12.899097318586382
2,1.75,1210,1189,1540,1672,3,8,0,0,12.76956377177541
3,1.75,1800,23103,1410,18163,3,7,0,0,12.556733038263905
4,2.75,3160,8197,2050,8197,3,8,0,0,13.39239204133378
3,2.5,2170,4905,2300,4935,3,8,0,0,12.706547888433661
3,1.0,1460,5000,1790,4000,4,7,0,0,12.886643575525625
3,1.0,1250,20040,1640,19840,3,7,0,0,12.669809806411457
3,2.25,1820,19602,1520,8773,4,7,0,0,12.533579815765737
4,2.5,3000,10920,2380,10920,4,8,0,0,13.887832149776026
3,2.5,1810,1585,1560,1586,3,7,0,0,13.270698896195112
3,2.0,1280,7633,1450,6783,3,7,0,0,12.54254845357358
5,3.5,3700,7055,3170,6527,3,9,0,0,13.6989216840129
4,2.5,2020,9600,2250,8550,4,7,0,0,13.442998001373553
2,1.0,890,4730,1330,5904,3,7,0,0,13.284058667804526
3,2.5,1600,3580,2020,4327,3,7,0,0,12.584512505902088
5,1.75,1680,8400,1800,8550,4,7,0,0,12.07254696717504
3,1.5,1140,8500,1600,8500,4,7,0,0,12.144202560946876
4,2.75,2210,13235,1750,7542,3,8,0,0,12.206077645517674
3,2.25,1850,7800,2360,8000,3,9,0,0,12.59473402514672
2,1.5,2010,7755,1360,8037,3,7,0,0,12.292254928916668
3,2.25,1590,926,1640,1321,3,8,0,0,13.091803133887817
2,1.0,890,7200,1290,7200,3,7,0,0,12.628070334272698
4,2.5,1900,9075,1800,8460,3,7,0,0,12.917798665647773
3,1.75,1330,9917,1330,9081,3,7,0,0,12.481812442022767
3,1.75,2000,9900,2310,10200,4,8,2,0,12.994532278619134
4,2.75,2390,9300,1910,9348,3,8,0,0,13.554310715294509
4,2.5,2530,7563,1960,7811,3,7,0,0,12.899222326086994
4,2.25,2450,62290,2450,41181,3,8,0,0,13.1421679654829
4,1.75,1320,4800,940,4800,4,7,0,0,12.898472046572692
2,1.0,1040,13100,910,5080,5,6,0,0,11.982935344196433
3,2.5,2330,33750,2270,35000,3,9,0,0,13.279368835614243
4,2.0,2020,48693,1610,34900,3,7,0,0,12.782688818818986
4,2.5,1810,13000,1850,13000,4,8,0,0,12.53897064502647
5,3.0,2520,13001,2170,8215,3,8,1,0,13.415034483903348
3,2.5,1180,932,1180,2632,3,8,0,0,13.02805489573287
4,2.5,2560,4020,3010,4916,3,9,0,0,12.923914877701906
2,1.0,810,6150,1080,7200,3,7,0,0,12.611207699176356
3,2.0,2250,7757,1970,6866,3,8,0,0,12.742568940017076
3,3.25,3140,5445,2950,5250,4,10,3,0,14.310207409556293
3,1.0,1040,6860,1030,6512,3,6,0,0,12.384223015005313
3,1.75,1610,12555,1780,10374,3,7,0,0,13.146081857144738
4,3.75,3450,4940,1880,5387,3,10,0,0,13.805461232211272
2,1.0,1700,3040,1620,3230,3,8,0,0,13.47302165746721
3,2.25,2270,8876,2150,7455,3,7,0,0,12.712893259942282
3,2.25,1410,1332,1445,1290,3,7,0,0,12.779875885354993
4,2.75,2170,5988,1170,8147,3,8,0,0,13.219491903015438
3,2.5,1690,4088,1950,4088,3,7,0,0,13.118357364036902
3,1.75,1660,12865,1610,12400,5,7,0,0,12.973865689268807
3,2.0,1220,7620,1640,7620,3,6,0,0,12.677952638304316
2,1.0,960,8236,1260,8236,2,6,0,0,11.502885230075814
4,2.0,1560,7500,1730,7500,4,7,0,0,12.992256969959042
4,2.5,3320,244807,2530,217800,3,9,0,0,13.42246945133505
5,2.5,2640,4400,1720,4400,5,7,0,0,13.292951364319082
2,1.75,1990,6549,1640,7202,3,7,0,0,13.275086181158716
5,2.0,2280,5750,1780,5750,4,8,0,0,12.855792879125431
4,4.0,7850,89651,6210,95832,3,12,0,0,14.80876270134486
3,1.5,1860,9003,2090,11574,3,7,0,0,12.936036208848487
3,1.75,1660,10150,1640,8906,3,7,0,0,12.765691290604371
2,1.0,850,2340,1300,3000,3,7,0,0,13.22401883781393
2,1.0,1120,217800,1480,217800,3,6,0,0,12.577639650232573
3,2.25,1780,9315,1780,8545,3,7,0,0,13.140205260167273
3,1.0,1720,9830,3200,8923,4,7,0,0,13.76421831620775
3,1.0,1250,21303,1250,17920,3,6,0,0,12.467959873156758
3,3.0,4380,6320,3080,7680,5,10,3,0,14.187074804051692
4,2.5,2300,7989,2280,8835,3,9,0,0,13.235693848424024
2,2.5,1590,1426,1590,1426,3,8,0,0,12.946081942292848
3,1.5,1190,10116,1190,9905,3,7,0,0,11.983772488459032
2,1.0,840,5000,1240,5000,4,7,0,0,13.033534349487674
5,3.0,3010,7357,2370,8050,3,9,0,0,13.39992086882226
2,1.0,800,5280,1240,7670,5,6,0,0,12.180759965737863
6,4.5,3600,6110,1360,5800,3,9,0,0,13.500799813124575
3,1.75,2360,4063,1660,4063,5,7,0,0,13.356250608153818
3,1.5,1360,13496,1900,10538,4,8,0,0,12.75130259456002
3,1.5,1430,8861,1080,9425,3,7,0,0,12.54254845357358
4,2.5,2755,4831,2510,4831,3,7,0,0,13.345908448098843
3,2.5,1480,1485,1470,1277,3,8,0,0,13.277657974137664
2,1.0,1300,11400,1360,9750,3,7,0,0,12.04355959836804
4,3.75,4150,17424,3930,21420,3,9,0,0,14.48334044336031
3,2.5,1740,5267,2180,5000,3,7,0,0,12.691583538230217
4,2.25,2570,9503,1950,9600,3,8,0,0,12.992256969959042
3,1.0,1090,8280,1060,7609,3,6,0,0,12.577467222169135
3,2.5,2217,8019,1470,8037,3,7,0,0,12.524530013005734
2,1.5,893,965,1340,1436,3,8,0,0,12.793723190057223
2,1.0,800,4342,1210,4343,3,6,0,0,12.923914877701906
2,1.75,1510,5319,1740,6160,4,8,0,0,12.915341667991576
4,1.75,1730,5922,1700,6127,5,7,0,0,13.008076473152153
2,1.0,1140,7200,1110,7200,3,6,0,0,12.52815976788113
3,2.0,1100,6360,1620,6360,3,7,0,0,12.388398368982115
3,2.25,1390,1407,1390,1628,3,7,0,0,12.7022951610422
